latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.52153,78.22908,341.77,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,297.44,2.82,D
9.52219,78.23375,336.27,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,297.65,2.82,D
9.52467,78.22387,342.78,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,298.01,5.7,D
9.57684,78.31702,340.72,0.52,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,301.62,10.51,D
9.78078,80.23373,336.93,0.45,0.47,2026-08-19,835,N,VIIRS,n,2.0NRT,294.03,4.99,D
10.03752,78.66753,330.97,0.55,0.43,2026-08-19,835,N,VIIRS,n,2.0NRT,295.48,2.84,D
10.75007,78.63698,339.53,0.56,0.43,2026-08-19,835,N,VIIRS,n,2.0NRT,301.41,9.85,D
10.93714,78.49078,341.28,0.55,0.43,2026-08-19,835,N,VIIRS,n,2.0NRT,300.71,8.01,D
10.95679,78.40086,335.84,0.54,0.42,2026-08-19,835,N,VIIRS,n,2.0NRT,300.64,6.15,D
11.14616,76.89647,336.2,0.46,0.39,2026-08-19,835,N,VIIRS,n,2.0NRT,294.92,4.96,D
11.14976,76.89596,331.53,0.46,0.39,2026-08-19,835,N,VIIRS,n,2.0NRT,297.02,4.96,D
15.17723,76.65598,337.58,0.49,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,294.67,6.24,D
18.67997,73.0383,335.52,0.39,0.36,2026-08-19,835,N,VIIRS,n,2.0NRT,295.19,3.89,D
21.1031,72.63488,331.79,0.39,0.36,2026-08-19,835,N,VIIRS,n,2.0NRT,289.06,1.57,D
26.3985,71.93286,338.78,0.41,0.37,2026-08-19,837,N,VIIRS,n,2.0NRT,307.98,4.5,D
29.90848,74.94983,333.01,0.39,0.44,2026-08-19,839,N,VIIRS,n,2.0NRT,295.88,3.03,D
29.95266,72.0762,339.04,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,300.62,4.51,D
29.95557,72.60442,331.66,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,300.19,3.23,D
29.96772,71.26892,341.22,0.41,0.37,2026-08-19,839,N,VIIRS,n,2.0NRT,302.05,7.85,D
29.96822,71.26781,340.56,0.41,0.37,2026-08-19,839,N,VIIRS,n,2.0NRT,302.08,6.72,D
29.97297,72.62572,339.54,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,299.08,7.35,D
29.97413,72.18383,347.71,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,300.65,5.89,D
29.97657,72.62513,336.9,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,296.93,7.35,D
29.97767,72.18323,331.41,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,298.32,5.89,D
30.0102,72.62923,338.31,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,300.6,5.91,D
30.01081,72.63397,331.26,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,297.94,9.02,D
30.01381,72.62862,337.11,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,297.92,5.91,D
30.12338,71.33872,333.13,0.41,0.37,2026-08-19,839,N,VIIRS,n,2.0NRT,300.03,2.27,D
30.32764,72.14849,336.66,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,299.23,2.77,D
30.32824,72.15308,334.61,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.49,2.77,D
30.41897,71.74954,332.68,0.43,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.94,3.1,D
30.43392,73.87374,338.98,0.53,0.42,2026-08-19,839,N,VIIRS,n,2.0NRT,296.91,7.54,D
30.63585,73.59945,336.02,0.51,0.41,2026-08-19,839,N,VIIRS,n,2.0NRT,293.37,2.33,D
30.63913,71.97771,338.85,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.14,2.9,D
30.89714,71.94514,334.7,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.31,4.05,D
31.52647,72.2468,337.63,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,296.36,6.98,D
27.22185,95.34703,307.97,0.43,0.38,2026-08-19,1921,N,VIIRS,n,2.0NRT,290.42,3.23,N
27.32527,95.27496,309.52,0.43,0.38,2026-08-19,1921,N,VIIRS,n,2.0NRT,290.12,2.05,N
20.18982,94.93205,303.92,0.39,0.36,2026-08-19,1923,N,VIIRS,n,2.0NRT,283.89,0.59,N
20.94607,86.04922,305.35,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.13,1.2,N
20.95163,86.04997,306.94,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,286.95,1.2,N
20.95201,86.04612,322.73,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.32,3.94,N
20.96893,85.17625,315.76,0.46,0.63,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.58,1.5,N
20.97523,85.17226,303.35,0.46,0.63,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.27,1.5,N
20.99886,86.01447,307.0,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.07,0.94,N
20.99923,86.01053,307.18,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,286.89,1.12,N
21.00053,86.01202,309.94,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.39,1.62,N
21.07631,85.046,304.51,0.47,0.64,2026-08-19,1923,N,VIIRS,n,2.0NRT,284.84,1.01,N
21.07718,85.03671,307.33,0.47,0.64,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.01,2.6,N
22.36426,87.01864,317.31,0.36,0.57,2026-08-19,1923,N,VIIRS,n,2.0NRT,288.0,1.23,N
22.57185,85.89693,310.32,0.43,0.62,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.17,1.56,N
22.58936,85.90438,305.62,0.43,0.62,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.33,1.15,N
22.61078,85.91381,303.74,0.43,0.62,2026-08-19,1923,N,VIIRS,n,2.0NRT,286.77,0.49,N
22.79074,86.20767,307.3,0.41,0.61,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.79,1.58,N
23.56008,87.08398,298.21,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,276.82,0.72,N
23.56234,87.08282,301.66,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,277.02,1.05,N
23.68837,87.1004,302.69,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,283.48,1.21,N
23.68871,87.09673,302.28,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.59,1.73,N
23.69172,87.12292,310.51,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,284.78,2.18,N
23.69341,87.10468,302.52,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.04,1.21,N
23.69443,87.0937,307.52,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.64,1.73,N
24.28024,91.38567,309.04,0.41,0.45,2026-08-19,1923,N,VIIRS,n,2.0NRT,288.48,3.5,N
25.54247,91.23459,305.72,0.43,0.46,2026-08-19,1923,N,VIIRS,n,2.0NRT,280.72,1.51,N
25.60961,89.81148,313.78,0.52,0.5,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.97,3.35,N
25.61233,89.81267,307.28,0.52,0.5,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.43,2.28,N
20.80461,85.25742,307.64,0.45,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.28,1.98,N
20.96412,85.1883,308.22,0.45,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.69,2.18,N
20.96539,85.175,308.01,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.56,2.73,N
20.96581,85.17046,312.59,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.52,3.26,N
20.97085,85.18008,306.86,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.19,1.2,N
20.97128,85.17556,307.44,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.47,1.2,N
6.60867,81.18574,341.77,0.55,0.68,2026-08-19,1928,N,VIIRS,n,2.0NRT,273.07,5.18,N
7.57253,80.92683,301.28,0.59,0.7,2026-08-19,1928,N,VIIRS,n,2.0NRT,272.55,1.46,N
7.57323,80.92142,302.92,0.59,0.7,2026-08-19,1928,N,VIIRS,n,2.0NRT,271.22,1.97,N
7.57378,80.92686,300.8,0.59,0.7,2026-08-19,1928,N,VIIRS,n,2.0NRT,272.25,1.42,N
7.57451,80.92145,301.17,0.59,0.7,2026-08-19,1928,N,VIIRS,n,2.0NRT,271.23,1.42,N
31.24975,76.93059,298.28,0.45,0.39,2026-08-19,2101,N,VIIRS,n,2.0NRT,276.07,0.32,N
31.25838,76.92349,296.85,0.45,0.39,2026-08-19,2101,N,VIIRS,n,2.0NRT,278.55,0.41,N
32.08467,74.16386,307.0,0.38,0.36,2026-08-19,2101,N,VIIRS,n,2.0NRT,290.12,2.53,N
32.08796,74.16459,310.46,0.38,0.36,2026-08-19,2101,N,VIIRS,n,2.0NRT,291.04,2.73,N
20.96749,86.01265,320.45,0.78,0.78,2026-08-19,2104,N,VIIRS,n,2.0NRT,284.02,6.1,N
20.99709,86.02748,304.22,0.78,0.78,2026-08-19,2104,N,VIIRS,n,2.0NRT,284.09,1.34,N
21.00072,86.03053,302.51,0.78,0.78,2026-08-19,2104,N,VIIRS,n,2.0NRT,283.95,0.67,N
22.78883,86.20107,300.7,0.73,0.76,2026-08-19,2104,N,VIIRS,n,2.0NRT,284.83,3.62,N
22.80233,86.09171,302.09,0.72,0.75,2026-08-19,2104,N,VIIRS,n,2.0NRT,284.97,2.03,N
22.87391,86.06372,304.33,0.71,0.75,2026-08-19,2104,N,VIIRS,n,2.0NRT,284.84,1.74,N
22.87589,86.06185,306.21,0.71,0.75,2026-08-19,2104,N,VIIRS,n,2.0NRT,284.44,1.9,N
23.68032,86.39847,297.79,0.71,0.75,2026-08-19,2104,N,VIIRS,n,2.0NRT,271.76,3.34,N
23.68212,86.39163,300.13,0.71,0.75,2026-08-19,2104,N,VIIRS,n,2.0NRT,272.32,2.84,N
23.69582,87.09637,297.9,0.78,0.78,2026-08-19,2104,N,VIIRS,n,2.0NRT,273.75,2.39,N
23.69837,87.09444,296.23,0.78,0.78,2026-08-19,2104,N,VIIRS,n,2.0NRT,273.35,2.73,N
23.76052,86.40015,302.24,0.71,0.75,2026-08-19,2104,N,VIIRS,n,2.0NRT,274.57,4.7,N
24.14009,82.70357,300.69,0.42,0.61,2026-08-19,2104,N,VIIRS,n,2.0NRT,285.61,0.72,N
25.38654,68.58464,306.93,0.46,0.39,2026-08-19,2104,N,VIIRS,n,2.0NRT,295.93,1.46,N
25.38717,68.58005,314.92,0.46,0.39,2026-08-19,2104,N,VIIRS,n,2.0NRT,296.36,1.46,N
25.94172,72.19282,315.34,0.38,0.36,2026-08-19,2104,N,VIIRS,n,2.0NRT,295.0,1.78,N
26.0932,68.88027,308.76,0.46,0.39,2026-08-19,2104,N,VIIRS,n,2.0NRT,296.84,0.85,N
26.25635,74.09737,308.4,0.4,0.37,2026-08-19,2104,N,VIIRS,n,2.0NRT,293.69,0.62,N
26.87381,73.5167,308.59,0.39,0.36,2026-08-19,2104,N,VIIRS,n,2.0NRT,293.46,2.95,N
26.87778,73.51348,301.9,0.39,0.36,2026-08-19,2104,N,VIIRS,n,2.0NRT,287.87,1.56,N
28.30434,68.08573,311.52,0.52,0.42,2026-08-19,2104,N,VIIRS,n,2.0NRT,297.0,0.74,N
28.42477,69.7021,320.23,0.45,0.39,2026-08-19,2104,N,VIIRS,n,2.0NRT,297.76,1.36,N
29.12563,75.77744,307.57,0.43,0.38,2026-08-19,2104,N,VIIRS,n,2.0NRT,292.72,2.07,N
17.98492,80.8302,303.98,0.43,0.62,2026-08-19,2106,N,VIIRS,n,2.0NRT,284.61,1.37,N
18.68423,73.03175,301.89,0.43,0.38,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.24,0.77,N
19.36821,71.3552,320.19,0.39,0.36,2026-08-19,2106,N,VIIRS,n,2.0NRT,291.91,3.41,N
19.37153,71.3558,331.25,0.39,0.36,2026-08-19,2106,N,VIIRS,n,2.0NRT,291.57,3.41,N
19.37213,71.35212,307.08,0.39,0.36,2026-08-19,2106,N,VIIRS,n,2.0NRT,291.67,5.9,N
20.75702,85.29877,301.57,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.57,2.06,N
20.75727,85.29929,303.61,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.86,1.49,N
20.75867,85.29228,302.97,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.55,2.06,N
20.75887,85.29279,305.28,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.96,2.83,N
20.78761,85.26431,302.5,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.34,2.28,N
20.79777,85.25298,306.61,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.39,4.38,N
20.79788,85.25243,305.54,0.71,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.36,2.83,N
20.86326,84.99146,298.26,0.68,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,282.38,2.29,N
20.95084,86.04825,304.82,0.78,0.78,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.78,2.2,N
20.96339,85.16812,305.31,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.71,2.94,N
20.96512,85.19021,306.9,0.69,0.75,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.52,2.37,N
20.96682,85.18336,311.96,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.3,2.37,N
20.96847,85.17673,310.25,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.36,3.04,N
20.9701,85.17019,319.84,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.67,3.04,N
20.9768,85.17226,305.85,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.58,3.04,N
20.97829,85.13718,300.87,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.46,1.89,N
20.97995,85.13054,305.17,0.69,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.4,1.89,N
21.07434,85.03826,296.86,0.68,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.23,1.92,N
21.081,85.04028,296.85,0.68,0.74,2026-08-19,2106,N,VIIRS,n,2.0NRT,283.39,1.92,N
8.73686,77.60081,337.37,0.39,0.59,2026-08-19,2108,N,VIIRS,n,2.0NRT,290.24,7.27,N
8.73753,77.59727,329.03,0.39,0.59,2026-08-19,2108,N,VIIRS,n,2.0NRT,289.86,7.6,N
8.74163,77.60539,307.47,0.39,0.59,2026-08-19,2108,N,VIIRS,n,2.0NRT,289.76,9.46,N
8.7423,77.60185,355.88,0.39,0.59,2026-08-19,2108,N,VIIRS,n,2.0NRT,292.11,9.46,N
8.74296,77.59831,367.0,0.39,0.59,2026-08-19,2108,N,VIIRS,h,2.0NRT,291.41,21.46,N
15.65748,73.98986,303.04,0.52,0.42,2026-08-19,2108,N,VIIRS,n,2.0NRT,281.03,1.1,N
15.65996,73.98722,298.88,0.52,0.42,2026-08-19,2108,N,VIIRS,n,2.0NRT,280.81,1.46,N
7.57133,80.92029,297.71,0.68,0.74,2026-08-19,2110,N,VIIRS,n,2.0NRT,277.79,2.18,N
6.21678,80.89765,336.55,0.39,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,290.98,5.99,D
6.21973,80.87165,331.93,0.39,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,289.93,2.19,D
6.29387,81.24715,336.98,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,290.41,4.01,D
6.35584,81.14819,338.11,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,295.78,4.63,D
6.35923,81.14768,337.82,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,294.97,4.63,D
6.3817,81.29693,336.87,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,295.15,5.74,D
6.48633,80.71687,345.02,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,294.02,11.31,D
6.52056,81.05968,347.19,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.28,8.84,D
6.54586,80.97478,330.9,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.53,2.84,D
6.56569,80.94603,338.96,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.94,2.49,D
6.60576,80.88501,332.03,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.29,1.81,D
6.6253,81.24866,335.44,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,304.65,6.04,D
6.62535,81.24851,334.21,0.4,0.37,2026-08-20,813,N,VIIRS,l,2.0NRT,304.46,2.46,D
6.6259,81.25217,331.08,0.4,0.37,2026-08-20,813,N,VIIRS,l,2.0NRT,303.44,2.46,D
6.70792,80.98251,338.65,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,297.44,4.57,D
6.71841,80.84508,333.17,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,297.79,2.78,D
6.72233,81.24533,337.11,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,298.65,2.22,D
6.72316,81.06162,335.84,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,297.22,3.0,D
6.72654,81.06101,350.79,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.01,10.21,D
6.72991,81.06036,356.7,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.67,10.21,D
6.73046,81.06409,346.72,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,296.21,10.21,D
6.73328,81.05975,355.31,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.3,24.32,D
6.75499,81.74423,343.94,0.42,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,299.7,6.92,D
6.77269,81.20744,334.47,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,297.52,3.34,D
6.77621,81.18446,347.85,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,298.8,5.73,D
6.7872,81.46957,336.68,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.78,3.08,D
6.80653,81.24734,331.85,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,298.55,3.4,D
6.8106,81.48529,345.87,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,301.07,5.58,D
6.82714,81.50195,342.25,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,302.17,4.96,D
6.83426,81.43214,333.02,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.34,1.38,D
6.95979,81.57388,335.24,0.42,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,298.94,2.57,D
6.96545,81.61172,351.89,0.42,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,303.5,35.28,D
7.04992,81.78621,336.11,0.42,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,298.23,2.52,D
7.19321,81.76139,336.44,0.42,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,301.04,5.62,D
7.2192,81.13906,331.21,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,293.6,4.19,D
7.21973,81.14264,336.15,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,293.15,2.06,D
7.2488,81.26661,340.23,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,290.57,2.65,D
7.27521,81.11919,334.07,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,296.52,2.61,D
7.30599,81.79197,347.92,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,296.19,10.5,D
7.30818,81.85501,335.17,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,295.63,6.5,D
7.30823,81.83119,330.47,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,295.54,5.92,D
7.31885,81.75852,345.08,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,295.81,9.86,D
7.32287,81.78553,342.25,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,294.83,4.13,D
7.32629,81.8325,339.07,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,291.25,6.35,D
7.32756,81.21307,336.06,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,294.63,3.91,D
7.3295,81.04007,334.27,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,297.01,3.78,D
7.32988,81.76083,338.64,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,292.51,2.56,D
7.33097,81.21256,346.04,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,296.19,6.96,D
7.33153,81.21626,340.26,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,294.76,3.1,D
7.33495,81.21577,333.8,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,294.24,3.1,D
7.34035,81.75928,335.49,0.43,0.38,2026-08-20,813,N,VIIRS,n,2.0NRT,291.33,3.59,D
7.38552,81.11015,343.3,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.03,1.97,D
7.38607,81.11382,330.98,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.35,1.97,D
7.38893,81.10962,353.09,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,301.89,4.26,D
7.38948,81.11331,331.24,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.88,4.26,D
7.40332,81.2776,334.13,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,295.31,3.27,D
7.4271,80.96945,337.48,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,301.21,4.02,D
7.45547,81.08854,339.59,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,298.74,4.91,D
7.45602,81.09219,341.46,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.15,6.89,D
7.50024,80.96915,336.72,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,301.6,3.78,D
7.50069,81.27799,338.29,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,292.39,3.74,D
7.52927,80.93124,342.64,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,301.62,4.45,D
7.52982,80.93488,339.22,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,301.13,4.45,D
7.53321,80.93436,332.12,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.46,3.36,D
7.57791,80.85709,346.72,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,296.07,5.69,D
7.61121,80.964,347.49,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.44,3.96,D
7.61461,80.96349,335.63,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.85,3.96,D
7.64166,80.67686,336.86,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,294.0,3.46,D
7.64815,80.93231,331.57,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.03,2.7,D
7.70978,81.25452,338.33,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.73,5.0,D
7.72984,81.24775,350.83,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,304.44,12.48,D
7.79305,81.15463,336.72,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.84,6.44,D
7.92285,81.39185,338.55,0.42,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,285.73,3.61,D
7.94184,81.19656,337.62,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,283.16,4.82,D
7.9423,81.31919,332.49,0.42,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,283.91,3.72,D
7.94464,81.31114,335.61,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,282.41,3.91,D
7.9452,81.3149,334.77,0.42,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,284.29,6.62,D
7.9938,80.16321,330.74,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,286.19,2.49,D
8.16379,79.83366,347.02,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,292.76,5.84,D
8.21754,81.10218,330.44,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,281.72,3.07,D
8.41734,81.08703,334.09,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,274.8,2.9,D
8.45045,80.81741,330.74,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,288.96,3.69,D
8.65339,80.63652,332.32,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,287.95,2.64,D
8.68008,80.83871,331.34,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,274.97,3.44,D
8.68966,80.85621,330.75,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,278.73,4.11,D
8.82787,80.89571,331.38,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,296.56,3.25,D
8.87924,81.03294,339.85,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,299.87,9.71,D
8.92556,77.96257,348.38,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,298.95,8.49,D
8.95379,80.75946,332.3,0.41,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,296.4,2.26,D
9.00053,79.86462,336.71,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,294.45,3.48,D
9.00601,79.87824,338.67,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,296.45,4.06,D
9.0254,79.83466,331.19,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,294.77,1.97,D
9.41284,80.44965,348.03,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,298.31,4.4,D
9.43061,80.44665,336.91,0.4,0.37,2026-08-20,813,N,VIIRS,n,2.0NRT,300.61,2.42,D
10.20464,78.83772,339.24,0.38,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,302.04,11.72,D
10.57315,79.49966,330.82,0.39,0.36,2026-08-20,813,N,VIIRS,n,2.0NRT,291.05,2.25,D
12.54274,79.87836,347.01,0.4,0.37,2026-08-20,816,N,VIIRS,n,2.0NRT,293.15,4.92,D
12.66698,79.70408,331.27,0.4,0.37,2026-08-20,816,N,VIIRS,n,2.0NRT,298.22,1.45,D
12.89302,78.87909,331.01,0.39,0.36,2026-08-20,816,N,VIIRS,n,2.0NRT,285.21,1.83,D
13.04383,79.59259,335.61,0.4,0.37,2026-08-20,816,N,VIIRS,n,2.0NRT,300.02,2.46,D
13.07203,79.95014,330.69,0.41,0.37,2026-08-20,816,N,VIIRS,n,2.0NRT,296.86,3.38,D
13.34752,79.09665,337.78,0.39,0.36,2026-08-20,816,N,VIIRS,n,2.0NRT,303.6,1.8,D
13.40582,80.21592,334.97,0.42,0.38,2026-08-20,816,N,VIIRS,n,2.0NRT,295.65,6.25,D
